"Banque","Type","Adresse","Longitude","Latitude"
"Credit Agricole","Coopérative","1 RUE DES DONJONS  88510 ELOYES",6.610559,48.093484
"Credit Agricole","Coopérative","10 RUE DE LA PREMIÈRE ARMÉE  68190 ENSISHEIM",7.354513,47.865266
"Credit Agricole","Coopérative","1 RUE DES JUIFS  67680 EPFIG",7.46412,48.359227
"Credit Agricole","Coopérative","30 BIS RUE DE REMIREMONT  88000 EPINAL",6.451554,48.159413
"Credit Agricole","Coopérative","87 RUE NOTRE DAME DE LORETTE  88000 EPINAL",6.434199,48.174567
"Credit Agricole","Coopérative","10 QUAI JULES FERRY  88000 EPINAL",6.448445,48.173525
"Credit Agricole","Coopérative","14 RUE MERCIÈRE  67150 ERSTEIN",7.662514,48.42258
"Credit Agricole","Coopérative","4 RUE DU GÉNÉRAL DE GAULLE  67114 ESCHAU",7.715393,48.488662
"Credit Agricole","Coopérative","94 RUE PRINCIPALE  67360 ESCHBACH",7.734169,48.873809
"Credit Agricole","Coopérative","2 A RUE HENRI EBEL  67640 FEGERSHEIM",7.680967,48.489318
"Credit Agricole","Coopérative","1 PLACE MAZARIN  68480 FERRETTE",7.313835,47.494185
"Credit Agricole","Coopérative","47 RUE DE LA LIBÉRATION  68740 FESSENHEIM",7.537319,47.915352
"Credit Agricole","Coopérative","2 RUE GÉNÉRAL INGOLD  88230 FRAIZE",7.002108,48.184187
"Credit Agricole","Coopérative","30 ROUTE NATIONALE  67760 GAMBSHEIM",7.874081,48.690169
"Credit Agricole","Coopérative","89 RUE DU GÉNÉRAL DE GAULLE  67118 GEISPOLSHEIM",7.650196,48.516941
"Credit Agricole","Coopérative","26 RUE CHARLES DE GAULLE  88400 GERARDMER",6.875202,48.069663
"Credit Agricole","Coopérative","2 A RUE DU MOULIN  67150 GERSTHEIM",7.705496,48.382956
"Credit Agricole","Coopérative","14 RUE D'ALSACE  88170 GIRONCOURT-SUR-VRAINE",5.927376,48.310752
"Credit Agricole","Coopérative","54 RUE D'EPINAL  88190 GOLBEY",6.437627,48.19418
"Credit Agricole","Coopérative","63 RUE PRINCIPALE  67240 GRIES",7.814228,48.754448
"Credit Agricole","Coopérative","153 RUE DE LA RÉPUBLIQUE  68500 GUEBWILLER",7.208463,47.91173
"Credit Agricole","Coopérative","6 GRAND RUE  67500 HAGUENAU",7.785511,48.811937
"Credit Agricole","Coopérative","159 GRAND RUE  67500 HAGUENAU",7.791157,48.818836
"Credit Agricole","Coopérative","6 GRAND RUE  67500 HAGUENAU",7.785511,48.811937
"Credit Agricole","Coopérative","51 RUE PRINCIPALE  67690 HATTEN",7.977398,48.90192
"Credit Agricole","Coopérative","26 RUE DE DRUSENHEIM  67850 HERRLISHEIM",7.910751,48.733218
"Credit Agricole","Coopérative","19, RUE DU MARÉCHAL LATTRE DE TASSIGNY  68560 HIRSINGUE",7.254216,47.587665
"Credit Agricole","Coopérative","28 RUE DU GÉNÉRAL LEBOCQ  67270 HOCHFELDEN",7.569544,48.757153
"Credit Agricole","Coopérative","33 RUE DE LA RÉPUBLIQUE  67800 HOENHEIM",7.755132,48.621628
"Credit Agricole","Coopérative","28, RUE DE LA RÉPUBLIQUE  67720 HOERDT",7.784965,48.699085
"Credit Agricole","Coopérative","4 RUE D'ACHENHEIM  67810 HOLTZHEIM",7.63619,48.559656
"Credit Agricole","Coopérative","31 GRAND RUE  68180 HORBOURG WIHR",7.392014,48.081525
"Credit Agricole","Coopérative","442 RUE DIVISION LECLERC  88170 HOUÉCOURT",5.895402,48.297634
"Credit Agricole","Coopérative","31 RUE ABBATUCCI  68330 HUNINGUE",7.581332,47.593599
"Credit Agricole","Coopérative","10A ALLÉE FRANÇOIS MITTERRAND  67400 ILLKIRCH-GRAFFENSTADEN",7.707658,48.527758
"Credit Agricole","Coopérative","6 ROUTE DE COLMAR  68040 INGERSHEIM",7.305874,48.094111
"Credit Agricole","Coopérative","65 FAUBOURG DU GÉNÉRAL PHILIPPOT  67340 INGWILLER",7.47983,48.873713
"Credit Agricole","Coopérative","20 ROUTE DE PARIS  67117 ITTENHEIM",7.595191,48.60269
"Credit Agricole","Coopérative","3 PLACE DU CHAMPTEL  88250 LA BRESSE",6.8733,48.003394
"Credit Agricole","Coopérative","25, RUE DU GÉNÉRAL DE GAULLE  67610 LA WANTZENAU",7.822507,48.661087
"Credit Agricole","Coopérative","4 PLACE BELLUNE  88320 LAMARCHE",5.780711,48.069654
"Credit Agricole","Coopérative","67 RUE DU GÉNÉRAL DUFIEUX  68650 LAPOUTROIE",7.167025,48.155055
"Credit Agricole","Coopérative","11 RUE DE LA PREMIÈRE ARMÉE  67630 LAUTERBOURG",8.176879,48.974336
"Credit Agricole","Coopérative","17 RUE CHARLES DE GAULLE  88160 LE THILLOT",6.765299,47.879399
"Credit Agricole","Coopérative","5 PLACE DE L'EGLISE  88340 LE VAL D'AJOL",6.482757,47.925113
"Credit Agricole","Coopérative","30 ROUTE DE BITCHE  67510 LEMBACH",7.78978,49.006202
"Credit Agricole","Coopérative","29 RUE CLEMENCEAU  68660 LIÈPVRE",7.279281,48.270641
"Credit Agricole","Coopérative","24 RUE DE L'ORME B.P. 3  88350 LIFFOL-LE-GRAND",5.581135,48.316811
"Credit Agricole","Coopérative","5 ROUTE DE NEUFCHÂTEAU  88350 LIFFOL-LE-GRAND",5.59028,48.318218
"Credit Agricole","Coopérative","94 RUE DU MARÉCHAL FOCH  67380 LINGOLSHEIM",7.680912,48.556153
"Credit Agricole","Coopérative","31 RUE DU MARÉCHAL FOCH  67390 MARCKOLSHEIM",7.543974,48.16483
"Credit Agricole","Coopérative","44 RUE DU GÉNÉRAL DE GAULLE  67520 MARLENHEIM",7.491778,48.621017
"Credit Agricole","Coopérative","14 RUE DU GÉNÉRAL LECLERC  67440 MARMOUTIER",7.381082,48.690373
"Credit Agricole","Coopérative","18 AVENUE DE LA GARE  88320 MARTIGNY-LES-BAINS",5.825775,48.108166
"Credit Agricole","Coopérative","8 RUE DE LA LIBERTÉ  67580 MERTZWILLER",7.681835,48.866268
"Credit Agricole","Coopérative","75 RUE CHANZY  88500 MIRECOURT",6.133765,48.297796
"Credit Agricole","Coopérative","33 RUE PRINCIPALE  67140 MITTELBERGHEIM",7.444461,48.3954
"Credit Agricole","Coopérative","22 PLACE DE L'HÔTEL DE VILLE  67120 MOLSHEIM",7.492008,48.541937
"Credit Agricole","Coopérative","22 PLACE DE L'HÔTEL DE VILLE  67120 MOLSHEIM",7.492008,48.541937
