"Banque","Type","Adresse","Longitude","Latitude"
"Credit Agricole","coopérative","39 rue Principale  67480 Roeschwoog",8.038275,48.830004
"Credit Agricole","coopérative","57 rue du Général De Gaulle  67560 Rosheim",7.466499,48.49585
"Credit Agricole","coopérative","1 place de La République  68250 Rouffach",7.300297,47.956884
"Credit Agricole","coopérative","23A rue d'Alsace  88360 Rupt sur Moselle",6.6631,47.919699
"Credit Agricole","coopérative","5 place de La République  67260 Sarre Union",7.08604,48.939064
"Credit Agricole","coopérative","66 Grand Rue  68390 Sausheim",7.369538,47.788421
"Credit Agricole","coopérative","52 Grand Rue  67700 Saverne",7.36143,48.741898
"Credit Agricole","coopérative","46 rue de la Mairie  67750 Scherwiller",7.418563,48.285976
"Credit Agricole","coopérative","1 Avenue de l'Europe  67300 Schiltigheim",7.712667,48.610321
"Credit Agricole","coopérative","128 A route de Bischwiller  67300 Schiltigheim",7.747615,48.605185
"Credit Agricole","coopérative","143 Route du Général de Gaulle  67300 Schiltigheim",7.733696,48.610448
"Credit Agricole","coopérative","112 Grand'Rue  67130 Schirmeck",7.21819,48.478232
"Credit Agricole","coopérative","158 Rue Principale  67160 Schleithal",8.03952,48.990601
"Credit Agricole","coopérative","27 Rue du Général De Gaulle  67590 Schweighouse sur Moder",7.736444,48.821281
"Credit Agricole","coopérative","6 rue du Président Poincaré  67600 Selestat",7.453975,48.257436
"Credit Agricole","coopérative","2 place de la Mairie  67470 Seltz",8.106717,48.89217
"Credit Agricole","coopérative","5, avenue du Maréchal Foch  88210 Senones",6.980401,48.395035
"Credit Agricole","coopérative","53 A Grand'Rue  68780 Sentheim",7.048181,47.756011
"Credit Agricole","coopérative","1 rue Clémenceau  68510 Sierentz",7.448006,47.652906
"Credit Agricole","coopérative","4, rue du Marché  67620 Soufflenheim",7.96474,48.830104
"Credit Agricole","coopérative","5 place de La République  68360 Soultz-Haut-Rhin",7.229544,47.886512
"Credit Agricole","coopérative","25 rue des Barons de Fleckenstein  67250 Soultz-sous-Forets",7.881721,48.938012
"Credit Agricole","coopérative","6 Quai Turckheim  67000 Strasbourg",7.738749,48.582004
"Credit Agricole","coopérative","1 Place de la Gare  67000 Strasbourg",7.734653,48.583797
"Credit Agricole","coopérative","50 Allée de la Robertsau  67000 Strasbourg",7.767706,48.589831
"Credit Agricole","coopérative","11 rue Brigade d'Alsace Lorraine  67000 Strasbourg",7.754107,48.576399
"Credit Agricole","coopérative","1, route de Marcel Proust  67200 Strasbourg",7.72078,48.591222
"Credit Agricole","coopérative","29 Place de l'esplanade  67000 Strasbourg",7.769615,48.577323
"Credit Agricole","coopérative","30, rue du Faubourg de Pierre  67000 Strasbourg",7.745835,48.58855
"Credit Agricole","coopérative","1 place de la Gare  67000 Strasbourg",7.734653,48.583797
"Credit Agricole","coopérative","45 rue du Vieux Marché aux Vins  67000 Strasbourg",7.744059,48.58441
"Credit Agricole","coopérative","43 route du Polygone  67100 Strasbourg",7.757104,48.569156
"Credit Agricole","coopérative","50, Allée de la Robertsau  67000 Strasbourg",7.767706,48.589831
"Credit Agricole","coopérative","9, rue Paul Eluard  67200 Strasbourg",7.697812,48.588428
"Credit Agricole","coopérative","7, quai des bateliers  67000 Strasbourg",7.752039,48.579749
"Credit Agricole","coopérative","132-134 avenue du Rhin  67000 Strasbourg",7.760438,48.587093
"Credit Agricole","coopérative","62 rue Boecklin  67000 Strasbourg",7.781095,48.600502
"Credit Agricole","coopérative","39 avenue des Vosges  67000 Strasbourg",7.751146,48.589476
"Credit Agricole","coopérative","7 rue Principale  67920 Sundhouse",7.60304,48.25071
