"Banque","Type","Longitude","Latitude"
"credit_mutuel","cooperative",2.785599,49.380779
"credit_mutuel","cooperative",3.627511,49.900153
"credit_mutuel","cooperative",3.125022,50.055565
"credit_mutuel","cooperative",2.606178,49.301125
"credit_mutuel","cooperative",3.543396,50.104711
"credit_mutuel","cooperative",3.6909,50.124937
"credit_mutuel","cooperative",3.407865,50.123253
"credit_mutuel","cooperative",4.081209,49.92367
"credit_mutuel","cooperative",4.049141,50.015759
"credit_mutuel","cooperative",3.929888,50.123256
"credit_mutuel","cooperative",3.498712,50.184709
"credit_mutuel","cooperative",3.933071,50.126255
"credit_mutuel","cooperative",3.841261,50.19933
"credit_mutuel","cooperative",3.379819,50.197324
"credit_mutuel","cooperative",3.637974,50.248247
"credit_mutuel","cooperative",3.2379,50.175248
"credit_mutuel","cooperative",3.232048,50.171926
"credit_mutuel","cooperative",4.091684,50.174398
"credit_mutuel","cooperative",3.920297,50.250537
"credit_mutuel","cooperative",4.63959,49.94165
"credit_mutuel","cooperative",3.973657,50.278653
"credit_mutuel","cooperative",4.101023,50.296707
"credit_mutuel","cooperative",3.792882,50.299763
"credit_mutuel","cooperative",4.718772,49.774187
"credit_mutuel","cooperative",4.718621,49.774096
"credit_mutuel","cooperative",4.719399,49.762756
"credit_mutuel","cooperative",4.729902,49.752439
"credit_mutuel","cooperative",4.005072,49.289344
"credit_mutuel","cooperative",4.049396,49.260916
"credit_mutuel","cooperative",3.036321,50.111447
"credit_mutuel","cooperative",3.248678,50.181642
"credit_mutuel","cooperative",2.583011,49.205546
"credit_mutuel","cooperative",2.524922,49.100237
"credit_mutuel","cooperative",2.474022,49.263396
"credit_mutuel","cooperative",2.468269,49.27471
"credit_mutuel","cooperative",2.466467,49.194222
"credit_mutuel","cooperative",2.464612,49.329643
"credit_mutuel","cooperative",3.42125,46.1246
"credit_mutuel","cooperative",3.456347,46.132546
"credit_mutuel","cooperative",3.290075,46.308895
"credit_mutuel","cooperative",3.514757,45.842634
"credit_mutuel","cooperative",3.112681,45.893992
"credit_mutuel","cooperative",3.07599,45.889846
"credit_mutuel","cooperative",3.248375,45.798907
"credit_mutuel","cooperative",3.102654,45.830433
"credit_mutuel","cooperative",3.846541,45.914503
"credit_mutuel","cooperative",3.113393,45.790874
"credit_mutuel","cooperative",3.765929,45.816722
"credit_mutuel","cooperative",3.091634,45.780799
"credit_mutuel","cooperative",3.197321,45.739827
"credit_mutuel","cooperative",3.094759,45.773274
"credit_mutuel","cooperative",3.076265,45.78074
"credit_mutuel","cooperative",3.080177,45.775703
"credit_mutuel","cooperative",3.076716,45.776488
"credit_mutuel","cooperative",3.076548,45.776543
"credit_mutuel","cooperative",2.742062,46.289179
"credit_mutuel","cooperative",2.601623,46.340222
"credit_mutuel","cooperative",2.589614,46.353301
"credit_mutuel","cooperative",2.505389,46.723177
"credit_mutuel","cooperative",3.332671,46.563452
"credit_mutuel","cooperative",3.353989,46.566176
"credit_mutuel","cooperative",3.067143,45.775792
"credit_mutuel","cooperative",3.983206,46.481661
"credit_mutuel","cooperative",4.064546,46.053421
"credit_mutuel","cooperative",4.057177,46.038708
"credit_mutuel","cooperative",4.073793,46.03455
"credit_mutuel","cooperative",4.083564,46.029788
"credit_mutuel","cooperative",1.870603,46.168933
"credit_mutuel","cooperative",1.755934,45.953552
"credit_mutuel","cooperative",4.364961,49.507592
"credit_mutuel","cooperative",3.462117,46.830068
"credit_mutuel","cooperative",4.119614,46.45076
"credit_mutuel","cooperative",4.062497,46.600762
"credit_mutuel","cooperative",3.157051,46.989263
"credit_mutuel","cooperative",3.135949,46.994273
"credit_mutuel","cooperative",3.14954,47.015302
"credit_mutuel","cooperative",4.235713,46.58059
"credit_mutuel","cooperative",4.174196,46.157916
"credit_mutuel","cooperative",6.466072,43.535552
"credit_mutuel","cooperative",6.236461,44.092811
"credit_mutuel","cooperative",6.943742,43.652988
"credit_mutuel","cooperative",6.971175,43.620247
"credit_mutuel","cooperative",6.937388,43.545234
"credit_mutuel","cooperative",6.969992,43.549939
"credit_mutuel","cooperative",6.741523,43.433077
"credit_mutuel","cooperative",7.109557,43.722938
"credit_mutuel","cooperative",7.005277,43.568571
"credit_mutuel","cooperative",7.01621,43.568138
"credit_mutuel","cooperative",6.766054,43.422756
"credit_mutuel","cooperative",7.016016,43.55233
"credit_mutuel","cooperative",7.056529,43.575975
"credit_mutuel","cooperative",7.133171,43.636011
"credit_mutuel","cooperative",7.150482,43.66266
"credit_mutuel","cooperative",7.194458,43.710452
"credit_mutuel","cooperative",7.120302,43.582562
"credit_mutuel","cooperative",7.113637,43.568902
"credit_mutuel","cooperative",7.190196,43.672346
"credit_mutuel","cooperative",5.782408,43.831753
"credit_mutuel","cooperative",6.081627,44.561499
"credit_mutuel","cooperative",5.499218,43.677943
"credit_mutuel","cooperative",5.855791,43.454255
"credit_mutuel","cooperative",6.063597,43.407379
"credit_mutuel","cooperative",5.47736,43.588669
"credit_mutuel","cooperative",5.449574,43.52664
"credit_mutuel","cooperative",5.486602,43.511095
"credit_mutuel","cooperative",5.44463,43.527131
"credit_mutuel","cooperative",5.43869,43.528941
"credit_mutuel","cooperative",5.433729,43.524129
"credit_mutuel","cooperative",5.4145,43.506454
"credit_mutuel","cooperative",5.052391,44.055827
"credit_mutuel","cooperative",5.037663,43.834764
"credit_mutuel","cooperative",5.471177,43.455191
"credit_mutuel","cooperative",5.599682,43.387529
"credit_mutuel","cooperative",5.099311,43.637642
"credit_mutuel","cooperative",5.138897,44.360952
"credit_mutuel","cooperative",5.472603,43.34226
"credit_mutuel","cooperative",5.359331,43.386815
"credit_mutuel","cooperative",5.450298,43.347193
"credit_mutuel","cooperative",4.990926,44.386752
"credit_mutuel","cooperative",6.633079,44.895672
"credit_mutuel","cooperative",6.344045,45.277563
"credit_mutuel","cooperative",6.53009,45.486145
"credit_mutuel","cooperative",5.852276,45.20911
"credit_mutuel","cooperative",5.765502,45.082762
"credit_mutuel","cooperative",5.890897,45.270959
"credit_mutuel","cooperative",5.956646,45.357097
"credit_mutuel","cooperative",6.119023,45.456692
"credit_mutuel","cooperative",5.752907,45.18418
"credit_mutuel","cooperative",6.303867,45.542645
"credit_mutuel","cooperative",5.76044,45.203438
"credit_mutuel","cooperative",5.717533,45.148636
"credit_mutuel","cooperative",6.009054,45.434445
"credit_mutuel","cooperative",5.723142,45.166305
"credit_mutuel","cooperative",5.669203,45.055755
"credit_mutuel","cooperative",5.7275,45.181518
"credit_mutuel","cooperative",5.737352,45.197153
"credit_mutuel","cooperative",5.722206,45.189249
"credit_mutuel","cooperative",5.693043,45.160823
"credit_mutuel","cooperative",5.708078,45.180357
"credit_mutuel","cooperative",5.705709,45.187949
"credit_mutuel","cooperative",5.711992,45.190624
"credit_mutuel","cooperative",5.716446,45.192002
"credit_mutuel","cooperative",5.686553,45.192127
"credit_mutuel","cooperative",7.216494,43.667161
"credit_mutuel","cooperative",7.229295,43.679062
"credit_mutuel","cooperative",7.242995,43.690742
"credit_mutuel","cooperative",7.50323,43.775516
"credit_mutuel","cooperative",7.312909,43.742838
"credit_mutuel","cooperative",7.286355,43.704275
"credit_mutuel","cooperative",7.272417,43.701124
"credit_mutuel","cooperative",7.274638,43.696142
"credit_mutuel","cooperative",7.26715,43.701697
"credit_mutuel","cooperative",7.262631,43.697149
"credit_mutuel","cooperative",7.2558,43.724942
"credit_mutuel","cooperative",7.25829,43.710162
"credit_mutuel","cooperative",4.671559,45.241728
"credit_mutuel","cooperative",4.705007,45.260962
"credit_mutuel","cooperative",4.815139,45.176922
"credit_mutuel","cooperative",4.805215,45.338398
"credit_mutuel","cooperative",4.887284,45.271559
"credit_mutuel","cooperative",4.798936,45.37235
"credit_mutuel","cooperative",4.82538,45.071193
"credit_mutuel","cooperative",4.865574,45.068603
"credit_mutuel","cooperative",4.768091,45.461732
"credit_mutuel","cooperative",4.405751,45.426111
"credit_mutuel","cooperative",4.513051,45.478196
"credit_mutuel","cooperative",4.393332,45.416498
"credit_mutuel","cooperative",4.392477,45.421887
"credit_mutuel","cooperative",4.56525,45.498665
"credit_mutuel","cooperative",4.38863,45.433722
"credit_mutuel","cooperative",4.386404,45.437615
"credit_mutuel","cooperative",4.387279,45.438476
"credit_mutuel","cooperative",4.384779,45.447238
"credit_mutuel","cooperative",4.291287,45.114503
"credit_mutuel","cooperative",4.395998,45.45747
"credit_mutuel","cooperative",4.390649,44.619509
"credit_mutuel","cooperative",4.401652,44.615795
"credit_mutuel","cooperative",4.599531,44.734546
"credit_mutuel","cooperative",4.68509,44.55273
"credit_mutuel","cooperative",4.748229,44.559418
"credit_mutuel","cooperative",4.745954,44.534961
"credit_mutuel","cooperative",4.64445,44.371592
"credit_mutuel","cooperative",4.699074,44.376904
"credit_mutuel","cooperative",4.834768,44.758818
"credit_mutuel","cooperative",4.612659,44.303259
"credit_mutuel","cooperative",4.76545,44.347825
"credit_mutuel","cooperative",4.748216,44.299996
"credit_mutuel","cooperative",4.87718,44.875972
"credit_mutuel","cooperative",4.883509,44.907243
"credit_mutuel","cooperative",4.840832,44.943801
"credit_mutuel","cooperative",5.024469,44.727358
