"Banque","Type","Longitude","Latitude"
"bnp_paribas","lucrative",5.634058,43.369794
"bnp_paribas","lucrative",5.410962,43.451629
"bnp_paribas","lucrative",5.151114,43.333457
"bnp_paribas","lucrative",5.539474,43.214672
"bnp_paribas","lucrative",4.853456,43.882869
"bnp_paribas","lucrative",4.944209,43.436497
"bnp_paribas","lucrative",5.469275,43.453698
"bnp_paribas","lucrative",4.988064,43.511724
"bnp_paribas","lucrative",5.606455,43.174364
"bnp_paribas","lucrative",5.612177,43.195298
"bnp_paribas","lucrative",5.600249,43.387292
"bnp_paribas","lucrative",5.263822,43.6516
"bnp_paribas","lucrative",5.400167,43.507322
"bnp_paribas","lucrative",5.260163,43.404666
"bnp_paribas","lucrative",5.379717,43.297268
"bnp_paribas","lucrative",5.378748,43.292874
"bnp_paribas","lucrative",5.36718,43.30575
"bnp_paribas","lucrative",5.368942,43.3024
"bnp_paribas","lucrative",5.387231,43.31213
"bnp_paribas","lucrative",5.401251,43.298749
"bnp_paribas","lucrative",5.391726,43.295411
"bnp_paribas","lucrative",5.383829,43.286381
"bnp_paribas","lucrative",5.367406,43.290132
"bnp_paribas","lucrative",5.393055,43.247423
"bnp_paribas","lucrative",5.38171,43.266046
"bnp_paribas","lucrative",5.384946,43.274416
"bnp_paribas","lucrative",5.390369,43.273474
"bnp_paribas","lucrative",5.394077,43.260429
"bnp_paribas","lucrative",5.422467,43.249547
"bnp_paribas","lucrative",5.408434,43.265982
"bnp_paribas","lucrative",5.415104,43.277588
"bnp_paribas","lucrative",5.498745,43.298388
"bnp_paribas","lucrative",5.435009,43.308195
"bnp_paribas","lucrative",5.417238,43.303783
"bnp_paribas","lucrative",5.454602,43.334441
"bnp_paribas","lucrative",5.35932,43.346243
"bnp_paribas","lucrative",5.056888,43.40236
"bnp_paribas","lucrative",5.463847,43.349769
"bnp_paribas","lucrative",4.802353,43.389187
"bnp_paribas","lucrative",5.229681,43.488299
"bnp_paribas","lucrative",5.607493,43.466109
"bnp_paribas","lucrative",5.749223,43.71728
"bnp_paribas","lucrative",4.829617,43.7883
"bnp_paribas","lucrative",5.096088,43.640948
"bnp_paribas","lucrative",5.687663,43.448345
"bnp_paribas","lucrative",5.483966,43.595879
"bnp_paribas","lucrative",5.249721,43.447345
"bnp_paribas","lucrative",-0.70735,49.279164
"bnp_paribas","lucrative",-0.363021,49.181144
"bnp_paribas","lucrative",-0.39496,49.180088
"bnp_paribas","lucrative",-0.364382,49.18523
"bnp_paribas","lucrative",-0.345102,49.166806
"bnp_paribas","lucrative",-0.39123,49.173961
"bnp_paribas","lucrative",-0.338857,49.1746
"bnp_paribas","lucrative",-0.457765,49.333678
"bnp_paribas","lucrative",0.074857,49.359736
"bnp_paribas","lucrative",-0.098766,49.286932
"bnp_paribas","lucrative",-0.373466,49.296849
"bnp_paribas","lucrative",0.226272,49.146039
"bnp_paribas","lucrative",4.887874,43.913989
"bnp_paribas","lucrative",-0.258845,49.286562
"bnp_paribas","lucrative",-0.889746,48.839675
"bnp_paribas","lucrative",2.444162,44.928629
"bnp_paribas","lucrative",3.084955,45.033319
"bnp_paribas","lucrative",0.155509,45.648807
"bnp_paribas","lucrative",-0.324895,45.693577
"bnp_paribas","lucrative",-0.174227,45.679292
"bnp_paribas","lucrative",0.193412,46.02889
"bnp_paribas","lucrative",1.374153,44.008867
"bnp_paribas","lucrative",-1.09159,46.076403
"bnp_paribas","lucrative",-0.43722,45.44443
"bnp_paribas","lucrative",-1.325182,46.188361
"bnp_paribas","lucrative",-1.153764,46.158343
"bnp_paribas","lucrative",-1.165945,46.159799
"bnp_paribas","lucrative",-1.149266,46.161472
"bnp_paribas","lucrative",-1.153211,46.148018
"bnp_paribas","lucrative",-1.141512,45.769089
"bnp_paribas","lucrative",-0.960213,45.935388
"bnp_paribas","lucrative",-1.029936,45.624498
"bnp_paribas","lucrative",-0.518337,45.94455
"bnp_paribas","lucrative",-1.306865,45.941294
"bnp_paribas","lucrative",-0.633763,45.747201
"bnp_paribas","lucrative",2.439531,47.488336
"bnp_paribas","lucrative",2.397003,47.082307
"bnp_paribas","lucrative",2.501123,46.723316
"bnp_paribas","lucrative",2.378133,47.108961
"bnp_paribas","lucrative",2.066658,47.222593
"bnp_paribas","lucrative",1.937699,45.09366
"bnp_paribas","lucrative",2.499592,45.400199
"bnp_paribas","lucrative",1.530991,45.159826
"bnp_paribas","lucrative",1.560742,45.169309
"bnp_paribas","lucrative",1.771071,45.266148
"bnp_paribas","lucrative",2.315075,45.553931
"bnp_paribas","lucrative",8.739646,41.918295
"bnp_paribas","lucrative",8.774276,41.952413
"bnp_paribas","lucrative",9.450884,42.701457
"bnp_paribas","lucrative",9.432965,42.623193
"bnp_paribas","lucrative",9.275534,41.595792
"bnp_paribas","lucrative",4.838401,47.022213
"bnp_paribas","lucrative",4.572432,47.859532
"bnp_paribas","lucrative",5.018303,47.296038
"bnp_paribas","lucrative",5.034684,47.323131
"bnp_paribas","lucrative",5.053752,47.3133
"bnp_paribas","lucrative",5.042318,47.321276
"bnp_paribas","lucrative",5.044321,47.327201
"bnp_paribas","lucrative",5.04504,47.345979
"bnp_paribas","lucrative",4.335875,47.621604
"bnp_paribas","lucrative",4.948048,47.13491
"bnp_paribas","lucrative",5.10121,47.30775
"bnp_paribas","lucrative",5.01101,47.337449
"bnp_paribas","lucrative",-2.048746,48.454057
"bnp_paribas","lucrative",-3.14941,48.560852
"bnp_paribas","lucrative",-2.516704,48.468936
"bnp_paribas","lucrative",-3.460878,48.731739
"bnp_paribas","lucrative",-2.754028,48.177929
"bnp_paribas","lucrative",-3.045132,48.779663
"bnp_paribas","lucrative",-3.444926,48.814449
"bnp_paribas","lucrative",-2.23345,48.522532
"bnp_paribas","lucrative",-2.76966,48.535324
"bnp_paribas","lucrative",-2.909717,48.40307
"bnp_paribas","lucrative",-2.759211,48.519952
"bnp_paribas","lucrative",-3.225279,48.787967
"bnp_paribas","lucrative",2.166895,45.954971
"bnp_paribas","lucrative",1.872378,46.168203
"bnp_paribas","lucrative",1.486175,46.236684
"bnp_paribas","lucrative",0.485892,44.852401
"bnp_paribas","lucrative",0.927212,44.918158
"bnp_paribas","lucrative",0.147817,45.008142
"bnp_paribas","lucrative",0.718929,45.184789
"bnp_paribas","lucrative",0.339815,45.247492
"bnp_paribas","lucrative",1.215919,44.889524
"bnp_paribas","lucrative",0.920195,45.413929
"bnp_paribas","lucrative",6.83954,47.483456
"bnp_paribas","lucrative",6.02642,47.236
"bnp_paribas","lucrative",6.02289,47.2385
"bnp_paribas","lucrative",6.04883,47.2612
"bnp_paribas","lucrative",5.98691,47.2402
"bnp_paribas","lucrative",6.79972,47.510129
"bnp_paribas","lucrative",6.606516,47.05554
"bnp_paribas","lucrative",6.352309,46.90365
"bnp_paribas","lucrative",4.894574,44.942679
"bnp_paribas","lucrative",5.020214,44.728638
"bnp_paribas","lucrative",4.749057,44.557281
"bnp_paribas","lucrative",4.750516,44.534019
"bnp_paribas","lucrative",5.135417,44.360342
"bnp_paribas","lucrative",4.699408,44.377257
"bnp_paribas","lucrative",4.877778,44.874526
"bnp_paribas","lucrative",5.050556,45.045962
"bnp_paribas","lucrative",4.766761,44.347616
"bnp_paribas","lucrative",4.891717,44.930686
"bnp_paribas","lucrative",0.59454,49.089096
"bnp_paribas","lucrative",0.816007,49.354881
"bnp_paribas","lucrative",1.611666,49.305
"bnp_paribas","lucrative",1.150158,49.026237
"bnp_paribas","lucrative",1.33397,49.159973
"bnp_paribas","lucrative",1.779592,49.280935
"bnp_paribas","lucrative",1.459254,48.883223
"bnp_paribas","lucrative",0.901915,49.148878
"bnp_paribas","lucrative",1.417529,49.246532
"bnp_paribas","lucrative",1.170484,49.212058
"bnp_paribas","lucrative",1.197535,48.771266
"bnp_paribas","lucrative",1.38157,49.01431
"bnp_paribas","lucrative",0.516224,49.357491
"bnp_paribas","lucrative",0.928568,48.738909
"bnp_paribas","lucrative",1.484048,49.090905
"bnp_paribas","lucrative",1.484077,48.443668
"bnp_paribas","lucrative",1.330667,48.070512
"bnp_paribas","lucrative",1.366178,48.736194
"bnp_paribas","lucrative",1.677081,48.609188
"bnp_paribas","lucrative",0.82243,48.322633
"bnp_paribas","lucrative",-4.489016,48.385812
"bnp_paribas","lucrative",-4.509125,48.403954
"bnp_paribas","lucrative",-4.482064,48.392495
"bnp_paribas","lucrative",-3.57132,48.276354
"bnp_paribas","lucrative",-4.093814,48.195704
"bnp_paribas","lucrative",-3.917794,47.870845
"bnp_paribas","lucrative",-4.489979,48.246344
"bnp_paribas","lucrative",-4.329475,48.093784
"bnp_paribas","lucrative",-4.011689,47.894677
"bnp_paribas","lucrative",-4.248777,48.450979
"bnp_paribas","lucrative",-4.068995,48.510744
"bnp_paribas","lucrative",-3.826461,48.577296
"bnp_paribas","lucrative",-4.369,48.374264
"bnp_paribas","lucrative",-4.222935,47.864528
"bnp_paribas","lucrative",-4.105443,47.994391
"bnp_paribas","lucrative",-3.549658,47.872549
"bnp_paribas","lucrative",-3.986378,48.684348
"bnp_paribas","lucrative",4.191645,43.568081
"bnp_paribas","lucrative",4.07984,44.122635
"bnp_paribas","lucrative",4.09583,44.109325
"bnp_paribas","lucrative",4.619974,44.165288
"bnp_paribas","lucrative",4.647161,43.80533
"bnp_paribas","lucrative",4.268742,43.822045
"bnp_paribas","lucrative",4.135978,43.536458
"bnp_paribas","lucrative",4.759633,43.95882
"bnp_paribas","lucrative",4.356022,43.837165
