"Banque","Type","Adresse","Longitude","Latitude"
"Bnp Paribas","Lucrative","PLACE LAMARTINE , 13200 ARLES",4.731528,43.555953
"Bnp Paribas","Lucrative","1, AVENUE JEANNE D ARC , 13400 AUBAGNE",5.567014,43.294628
"Bnp Paribas","Lucrative","265, ROUTE DE LA CIOTAT , 13400 AUBAGNE",5.58096,43.285968
"Bnp Paribas","Lucrative","2, QUAI DE L HUVEAUNE , 13390 AURIOL",5.634058,43.369794
"Bnp Paribas","Lucrative","ROUTE NATIONALE 8 , 13320 BOUC-BEL-AIR",5.410962,43.451629
"Bnp Paribas","Lucrative","1, RUE COLONEL ROZANOFF , 13620 CARRY-LE-ROUET",5.151114,43.333457
"Bnp Paribas","Lucrative","37, AVENUE VICTOR HUGO , 13260 CASSIS",5.539474,43.214672
"Bnp Paribas","Lucrative","16, AVENUE VICTOR HUGO , 13160 CHÂTEAURENARD",4.853456,43.882869
"Bnp Paribas","Lucrative","13, AVENUE CAMILLE PELLETAN , 13270 FOS-SUR-MER",4.944209,43.436497
"Bnp Paribas","Lucrative","6, RUE JULES FERRY , 13120 GARDANNE",5.469275,43.453698
"Bnp Paribas","Lucrative","68, AVENUE HELENE BOUCHER , 13800 ISTRES",4.988064,43.511724
"Bnp Paribas","Lucrative","6, QUAI FRANCOIS MITTERRAND , 13600 LA CIOTAT",5.606455,43.174364
"Bnp Paribas","Lucrative","AVENUE GUILLAUME DULAC , 13600 LA CIOTAT",5.612336,43.194839
"Bnp Paribas","Lucrative","122, AVENUE DES MARRONNIERS / IMMEUBLE FERRATO , 13112 LA DESTROUSSE",5.600249,43.387292
"Bnp Paribas","Lucrative","8, ROUTE D AIX , 13410 LAMBESC",5.263822,43.6516
"Bnp Paribas","Lucrative","ZA LA PIOLINE LOT 37 , 13290 LES MILLES",5.408696,43.507465
"Bnp Paribas","Lucrative","4-8 AVENUE JEAN JAURES , 13700 MARIGNANE",5.260163,43.404666
"Bnp Paribas","Lucrative","83-85 LA CANEBIERE , 13001 MARSEILLE 1ER",5.379717,43.297268
"Bnp Paribas","Lucrative","59, RUE SAINT FERREOL , 13001 MARSEILLE 1ER",5.378748,43.292874
"Bnp Paribas","Lucrative","5, BOULEVARD DE DUNKERQUE , 13002 MARSEILLE 2E",5.36718,43.30575
"Bnp Paribas","Lucrative","87, RUE DE LA REPUBLIQUE , 13002 MARSEILLE 2E",5.368942,43.3024
"Bnp Paribas","Lucrative","1, PLACE BERNARD CADENAT , 13003 MARSEILLE 3E",5.387231,43.31213
"Bnp Paribas","Lucrative","7, BOULEVARD SAKAKINI , 13004 MARSEILLE 4E",5.401251,43.298749
"Bnp Paribas","Lucrative","71, BOULEVARD CHAVE , 13005 MARSEILLE 5E",5.391726,43.295411
"Bnp Paribas","Lucrative","3, PLACE CASTELLANE , 13006 MARSEILLE 6E",5.383829,43.286381
"Bnp Paribas","Lucrative","112, BOULEVARD DE LA CORDERIE , 13007 MARSEILLE 7E",5.367406,43.290132
"Bnp Paribas","Lucrative","141, AVENUE DE HAMBOURG , 13008 MARSEILLE 8E",5.393055,43.247423
"Bnp Paribas","Lucrative","475, AVENUE DU PRADO , 13008 MARSEILLE 8E",5.38171,43.266046
"Bnp Paribas","Lucrative","425, RUE PARADIS , 13008 MARSEILLE 8E",5.384946,43.274416
"Bnp Paribas","Lucrative","294, AVENUE DU PRADO , 13008 MARSEILLE 8E",5.390369,43.273474
"Bnp Paribas","Lucrative","325, AVENUE DE MAZARGUES , 13008 MARSEILLE 8E",5.394077,43.260429
"Bnp Paribas","Lucrative","83, BOULEVARD DU REDON , 13009 MARSEILLE 9E",5.422467,43.249547
"Bnp Paribas","Lucrative","158, BOULEVARD SAINTE MARGUERITE , 13009 MARSEILLE 9E",5.408434,43.265982
"Bnp Paribas","Lucrative","9, IMPASSE FERDINAND ARNODIN , 13010 MARSEILLE 10E",5.415104,43.277588
"Bnp Paribas","Lucrative","111, ROUTE DES CAMOINS , 13011 MARSEILLE 11E",5.498745,43.298388
"Bnp Paribas","Lucrative","117, AVENUE DU 24 AVRIL 1915 , 13012 MARSEILLE 12E",5.435009,43.308195
"Bnp Paribas","Lucrative","134, RUE MONTAIGNE , 13012 MARSEILLE 12E",5.417238,43.303783
"Bnp Paribas","Lucrative","32, BOULEVARD MARCEL DELPRAT , 13013 MARSEILLE 13E",5.454602,43.334441
"Bnp Paribas","Lucrative","102, ROUTE NATIONALE DE SAINT LOUIS , 13015 MARSEILLE 15E",5.35932,43.346243
"Bnp Paribas","Lucrative","9, ESPLANADE DES BELGES , 13500 MARTIGUES",5.056888,43.40236
"Bnp Paribas","Lucrative","AVENUE DU 18 JUIN , 13380 PLAN-DE-CUQUES",5.463847,43.349769
"Bnp Paribas","Lucrative","64, AVENUE DU PORT , 13230 PORT-SAINT-LOUIS-DU-RHÔNE",4.802353,43.389187
"Bnp Paribas","Lucrative","85, BOULEVARD JEAN JAURES , 13340 ROGNAC",5.229681,43.488299
"Bnp Paribas","Lucrative","18, AVENUE FRANCIS PERRIN , 13790 ROUSSET",5.607493,43.466109
"Bnp Paribas","Lucrative","CANTINE N 1 C.E.A. CADARACHE , 13115 SAINT-PAUL-LÈS-DURANCE",5.749223,43.71728
"Bnp Paribas","Lucrative","7-8-9 PLACE DE LA REPUBLIQUE , 13210 SAINT-RÉMY-DE-PROVENCE",4.829617,43.7883
"Bnp Paribas","Lucrative","82, COURS CARNOT , 13300 SALON-DE-PROVENCE",5.096088,43.640948
"Bnp Paribas","Lucrative","30, AVENUE JEAN JAURES , 13530 TRETS",5.687663,43.448345
"Bnp Paribas","Lucrative","PLACE DU VENTOUX , 13770 VENELLES",5.483966,43.595879
"Bnp Paribas","Lucrative","CENTRE URBAIN ARCADE DES CITEAUX , 13127 VITROLLES",5.249721,43.447345
"Bnp Paribas","Lucrative","14, RUE ALAIN CHARTIER , 14400 BAYEUX",-0.70735,49.279164
"Bnp Paribas","Lucrative","15, PLACE DE LA REPUBLIQUE , 14000 CAEN",-0.363021,49.181144
"Bnp Paribas","Lucrative","8, BOULEVARD GEORGES POMPIDOU , 14000 CAEN",-0.39496,49.180088
"Bnp Paribas","Lucrative","55, RUE DE GEOLE , 14000 CAEN",-0.364382,49.18523
"Bnp Paribas","Lucrative","LE PERICENTRE BATIMENT A 27 AVENUE DE , 14000 CAEN",-0.345102,49.166806
"Bnp Paribas","Lucrative","8, AVENUE HENRY CHERON , 14000 CAEN",-0.39123,49.173961
"Bnp Paribas","Lucrative","2, PLACE DE LA DEMI LUNE , 14000 CAEN",-0.338857,49.1746
"Bnp Paribas","Lucrative","50, RUE DE LA MER , 14470 COURSEULLES-SUR-MER",-0.457765,49.333678
"Bnp Paribas","Lucrative","108, RUE VICTOR HUGO , 14800 DEAUVILLE",0.074857,49.359736
"Bnp Paribas","Lucrative","2, RUE D'HASTINGS , 14160 DIVES-SUR-MER",-0.098766,49.286932
"Bnp Paribas","Lucrative","6, AVENUE DE LA BASILIQUE , 14440 DOUVRES-LA-DÉLIVRANDE",-0.373466,49.296849
"Bnp Paribas","Lucrative","4, PLACE FRANCOIS MITTERRAND , 14100 LISIEUX",0.226272,49.146039
"Bnp Paribas","Lucrative","15, RUE MARCEL DEMONQUE , 14140 MONTVIETTE",4.887434,43.91369
"Bnp Paribas","Lucrative","74, AVENUE DE LA MER A RIVA BELLA , 14150 OUISTREHAM",-0.258845,49.286562
"Bnp Paribas","Lucrative","15, RUE D AIGNEAUX , 14500 VIRE",-0.889746,48.839675
"Bnp Paribas","Lucrative","3, PLACE DU SQUARE , 15000 AURILLAC",2.444162,44.928629
"Bnp Paribas","Lucrative","6 RUE DU DOCTEUR MALLET , 15100 SAINT-FLOUR",3.084955,45.033319
"Bnp Paribas","Lucrative","24, PLACE DE L'HOTEL DE VILLE , 16000 ANGOULÊME",0.155509,45.648807
