"Banque","Type","Longitude","Latitude"
"banque_populaire","cooperative",1.575051,43.235233
"banque_populaire","cooperative",1.142395,42.984594
"banque_populaire","cooperative",1.626191,43.094777
"banque_populaire","cooperative",1.605644,42.847575
"banque_populaire","cooperative",3.730568,48.222041
"banque_populaire","cooperative",4.141673,48.536844
"banque_populaire","cooperative",4.706061,48.232953
"banque_populaire","cooperative",4.526086,48.393919
"banque_populaire","cooperative",4.362311,47.993869
"banque_populaire","cooperative",4.362311,47.993869
"banque_populaire","cooperative",3.501123,48.493912
"banque_populaire","cooperative",3.729027,48.518297
"banque_populaire","cooperative",4.118959,48.298291
"banque_populaire","cooperative",4.051935,48.281056
"banque_populaire","cooperative",1.06756,47.79027
"banque_populaire","cooperative",4.080289,48.279424
"banque_populaire","cooperative",4.087616,48.304103
"banque_populaire","cooperative",4.078809,48.298315
"banque_populaire","cooperative",4.053131,48.310059
"banque_populaire","cooperative",2.76166,43.200797
"banque_populaire","cooperative",3.007621,43.182551
"banque_populaire","cooperative",3.034242,43.180525
"banque_populaire","cooperative",2.382524,43.208657
"banque_populaire","cooperative",2.114876,43.24322
"banque_populaire","cooperative",2.354552,43.212693
"banque_populaire","cooperative",2.386955,43.208437
"banque_populaire","cooperative",2.367196,43.234281
"banque_populaire","cooperative",2.350535,43.2076
"banque_populaire","cooperative",2.336121,43.223026
"banque_populaire","cooperative",2.354552,43.212693
"banque_populaire","cooperative",1.955018,43.317396
"banque_populaire","cooperative",3.052303,43.230158
"banque_populaire","cooperative",2.221166,42.933912
"banque_populaire","cooperative",3.030069,42.933992
"banque_populaire","cooperative",2.757925,43.200819
"banque_populaire","cooperative",2.753582,43.186945
"banque_populaire","cooperative",2.214439,43.056727
"banque_populaire","cooperative",2.985996,43.189365
"banque_populaire","cooperative",2.989798,43.170173
"banque_populaire","cooperative",3.006249,43.182439
"banque_populaire","cooperative",3.171211,43.164641
"banque_populaire","cooperative",3.017815,43.180091
"banque_populaire","cooperative",3.046425,43.020063
"banque_populaire","cooperative",3.046425,43.020063
