"Banque","Type","Longitude","Latitude"
"Société générale","Lucrative",-0.376625,49.292671
"Société générale","Lucrative",-0.393413,49.173245
"Société générale","Lucrative",0.077622,49.359637
"Société générale","Lucrative",-0.097258,49.285842
"Société générale","Lucrative",-0.373466,49.296849
"Société générale","Lucrative",-0.199379,48.897601
"Société générale","Lucrative",-0.342101,49.20186
"Société générale","Lucrative",0.233142,49.421269
"Société générale","Lucrative",-0.353526,49.14007
"Société générale","Lucrative",0.226377,49.144821
"Société générale","Lucrative",-0.074193,49.071902
"Société générale","Lucrative",-0.312916,49.169804
"Société générale","Lucrative",0.406724,49.021844
"Société générale","Lucrative",-0.259949,49.285333
"Société générale","Lucrative",0.186237,49.286511
"Société générale","Lucrative",-0.032437,49.017599
"Société générale","Lucrative",0.080749,49.36631
"Société générale","Lucrative",-0.890014,48.839699
"Société générale","Lucrative",2.444586,44.928274
"Société générale","Lucrative",2.335791,45.219481
"Société générale","Lucrative",-0.309681,45.686947
"Société générale","Lucrative",0.144303,45.658512
"Société générale","Lucrative",-0.154422,45.471584
"Société générale","Lucrative",-0.326386,45.694384
"Société générale","Lucrative",-0.332083,45.694036
"Société générale","Lucrative",-0.173503,45.679221
"Société générale","Lucrative",0.096672,45.610676
"Société générale","Lucrative",0.386277,45.740668
"Société générale","Lucrative",0.223195,45.677811
"Société générale","Lucrative",0.201139,46.028899
"Société générale","Lucrative",-1.127217,46.137275
"Société générale","Lucrative",-1.091209,46.075898
"Société générale","Lucrative",-1.153754,46.159531
"Société générale","Lucrative",-1.153754,46.159531
"Société générale","Lucrative",-1.152458,46.146489
"Société générale","Lucrative",-1.128824,46.169419
"Société générale","Lucrative",-1.16717,46.17544
"Société générale","Lucrative",-1.198291,45.887801
"Société générale","Lucrative",2.671592,45.869558
"Société générale","Lucrative",-0.962258,45.937186
"Société générale","Lucrative",-1.027983,45.623682
"Société générale","Lucrative",-0.52326,45.945589
"Société générale","Lucrative",-1.357191,46.198618
"Société générale","Lucrative",5.027045,43.409732
"Société générale","Lucrative",-0.92427,45.675766
"Société générale","Lucrative",-0.751821,46.106713
"Société générale","Lucrative",2.376452,47.070158
"Société générale","Lucrative",2.394059,47.085536
"Société générale","Lucrative",2.394059,47.085536
"Société générale","Lucrative",2.218793,47.145059
"Société générale","Lucrative",2.504535,46.72121
"Société générale","Lucrative",2.372931,47.099661
"Société générale","Lucrative",2.248156,46.993554
"Société générale","Lucrative",2.065745,47.219468
"Société générale","Lucrative",1.530172,45.154595
"Société générale","Lucrative",1.481023,45.151419
"Société générale","Lucrative",1.530172,45.154595
"Société générale","Lucrative",1.559228,45.168793
"Société générale","Lucrative",1.409502,45.262853
"Société générale","Lucrative",1.771871,45.266867
"Société générale","Lucrative",2.310332,45.546215
"Société générale","Lucrative",8.735788,41.920199
"Société générale","Lucrative",8.79405,41.919322
"Société générale","Lucrative",8.735788,41.920199
"Société générale","Lucrative",8.723236,41.91236
"Société générale","Lucrative",9.161405,41.388195
"Société générale","Lucrative",8.806487,41.887884
"Société générale","Lucrative",9.275534,41.595792
"Société générale","Lucrative",8.903593,41.675934
"Société générale","Lucrative",8.803111,41.955323
"Société générale","Lucrative",9.44135,42.703786
"Société générale","Lucrative",9.44135,42.703786
"Société générale","Lucrative",9.44135,42.703786
"Société générale","Lucrative",9.443958,42.681727
"Société générale","Lucrative",9.45099,42.700426
"Société générale","Lucrative",9.441502,42.559637
"Société générale","Lucrative",1.863804,50.961579
"Société générale","Lucrative",6.692784,47.451835
"Société générale","Lucrative",9.434325,42.66049
"Société générale","Lucrative",9.407846,42.067712
"Société générale","Lucrative",8.938354,42.633413
"Société générale","Lucrative",9.300337,42.681326
"Société générale","Lucrative",9.525175,42.374108
"Société générale","Lucrative",5.390249,47.192216
"Société générale","Lucrative",-0.321678,47.532952
"Société générale","Lucrative",5.12085,47.302027
"Société générale","Lucrative",5.044671,47.34745
"Société générale","Lucrative",5.044671,47.34745
"Société générale","Lucrative",5.021967,47.303034
"Société générale","Lucrative",5.047656,47.327509
"Société générale","Lucrative",5.044671,47.34745
"Société générale","Lucrative",5.065307,47.31733
"Société générale","Lucrative",5.035137,47.323205
"Société générale","Lucrative",5.045053,47.34755
"Société générale","Lucrative",5.028498,47.327299
"Société générale","Lucrative",4.948503,47.136256
"Société générale","Lucrative",-2.045599,48.453388
"Société générale","Lucrative",-2.466222,48.629091
"Société générale","Lucrative",-3.151721,48.562534
"Société générale","Lucrative",-2.516485,48.467934
"Société générale","Lucrative",-2.709009,48.498377
"Société générale","Lucrative",-3.460096,48.731195
"Société générale","Lucrative",-2.754088,48.177374
"Société générale","Lucrative",-3.044659,48.779114
"Société générale","Lucrative",-3.443962,48.815552
"Société générale","Lucrative",-2.759244,48.512271
"Société générale","Lucrative",-2.826054,48.64826
"Société générale","Lucrative",-2.759244,48.512271
